num_imputer__zip code (HigherEducationBySector),num_imputer__Latitude (HigherEducationBySector),num_imputer__Longitude (HigherEducationBySector),num_imputer__Distance to Philly (Latitude),num_imputer__Distance to Philly (Longitude),num_imputer__Distance to Pittsburgh (Latitude),num_imputer__Distance to Pittsburgh (Longitude),num_imputer__Distance to Allentown (Latitude),num_imputer__Distance to Allentown (Longitude),num_imputer__Distance to Reading (Latitude),num_imputer__Distance to Reading (Longitude),num_imputer__Distance to Erie (Latitude),num_imputer__Distance to Erie (Longitude),num_imputer__North,num_imputer__East,num_imputer__South,num_imputer__West,num_imputer__Central,cat_imputer__Institution,cat_imputer__Type (HigherEducationBySector),cat_imputer__County,cat_imputer__Address (HigherEducationBySector),cat_imputer__Sector and Type (HigherEducationBySector),cat_imputer__City (HigherEducationInstitutions),cat_imputer__State abbreviation (HD2024) (Cost)
15146.0,40.4517436,-79.7556117,0.4991436000000036,-4.590991700000004,0.013043600000003153,0.24158830000000364,-0.15055639999999926,-4.2842117,0.11474359999999706,-3.8342116999999973,-1.6772563999999974,0.32938829999999086,0.0,0.0,1.0,1.0,0.0,31,2,1,156,2,136,0
16417.0,40.50651532538644,-77.09257277643,0.5539153295178227,-1.9279527785738928,0.06781533385029448,2.904627219177913,-0.09578466170096878,-1.6211727831306852,0.16951534273725244,-1.171172785433786,-1.6224846530171888,2.9924272123630686,1.0,0.0,0.0,1.0,0.0,200,2,22,200,7,136,0
18202.0,40.984762,-76.030509,1.0321620000000067,-0.8658889999999957,0.5460620000000063,3.9666910000000115,0.38246200000000385,-0.5591089999999923,0.6477620000000002,-0.10910899999998946,-1.1442379999999943,4.054490999999999,1.0,1.0,0.0,0.0,0.0,246,0,36,179,8,136,0
15232.0,40.4490574,-79.9243127,0.49645740000000416,-4.759692700000002,0.010357400000003736,0.07288730000000498,-0.15324259999999867,-4.452912699999999,0.11205739999999764,-4.002912699999996,-1.6799425999999968,0.1606872999999922,0.0,0.0,1.0,1.0,0.0,50,1,1,28,4,136,0
19141.0,40.039232,-75.153013,0.0866320000000016,0.011606999999997925,-0.3994679999999988,4.844187000000005,-0.5630680000000012,0.3183870000000013,-0.2977680000000049,0.7683870000000042,-2.0897679999999994,4.931986999999992,0.0,1.0,1.0,0.0,0.0,139,1,44,71,4,136,0
15479.0,40.18273506,-79.76632439,0.23013506000000206,-4.601704389999995,-0.25596493999999836,0.23087561000001244,-0.4195649400000008,-4.294924389999991,-0.15426494000000446,-3.8449243899999885,-1.946264939999999,0.31867560999999966,0.0,0.0,1.0,1.0,0.0,366,2,55,165,2,136,0
19102.0,39.9577831,-75.16675411,0.005183100000003549,-0.002134110000000078,-0.48091689999999687,4.830445890000007,-0.6445168999999993,0.3046458900000033,-0.37921690000000297,0.7546458900000061,-2.1712168999999975,4.918245889999994,0.0,1.0,1.0,0.0,0.0,314,1,44,59,4,136,0
15010.0,40.7710885,-80.3217135,0.8184885000000008,-5.157093500000002,0.3323885000000004,-0.3245134999999948,0.168788499999998,-4.850313499999999,0.4340884999999943,-4.400313499999996,-1.3579115000000002,-0.23671350000000757,0.0,0.0,0.0,1.0,0.0,98,1,3,114,4,136,0
17601.0,40.0736351,-76.2881605,0.12103510000000028,-1.1235405000000043,-0.36506490000000014,3.709039500000003,-0.5286649000000025,-0.8167605000000009,-0.26336490000000623,-0.36676049999999805,-2.0553649000000007,3.79683949999999,0.0,1.0,1.0,0.0,0.0,145,1,32,191,4,136,0
15401.0,39.905593,-79.725478,-0.04700699999999358,-4.560857999999996,-0.533106999999994,0.2717220000000111,-0.6967069999999964,-4.254077999999993,-0.4314070000000001,-3.80407799999999,-2.2234069999999946,0.35952199999999834,0.0,0.0,1.0,1.0,0.0,361,2,23,49,2,136,0
15061.0,40.676895,-80.292966,0.724295000000005,-5.128346000000008,0.2381950000000046,-0.2957660000000004,0.07459500000000219,-4.821566000000004,0.3398949999999985,-4.371566000000001,-1.452104999999996,-0.2079660000000132,0.0,0.0,0.0,1.0,0.0,232,0,3,14,8,136,0
18944.0,40.381011,-75.2752751,0.4284110000000041,-0.11065510000000245,-0.05768899999999633,4.721924900000005,-0.22128899999999874,0.19612490000000093,0.04401099999999758,0.6461249000000038,-1.747988999999997,4.809724899999992,0.0,1.0,1.0,0.0,0.0,16,0,7,7,0,136,0
18017.0,40.6461635,-75.4245992,0.6935635000000033,-0.25997920000000363,0.2074635000000029,4.572600800000004,0.0438635000000005,0.046800799999999754,0.3091634999999968,0.4968008000000026,-1.4828364999999977,4.660400799999991,0.0,1.0,0.0,0.0,1.0,285,1,35,83,4,136,0
